Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176,Column177,Column178
1,0,3,2,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420028-01,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,21,0,70,1079,0,1075,0,1500,0,,GAS010,HIOS,,500,49046GA0420028,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420029-00,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,22,0,70,1079,0,1075,0,1500,0,,GAS011,HIOS,,500,49046GA0420029,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420029-01,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,23,0,70,1079,0,1075,0,1500,0,,GAS011,HIOS,,500,49046GA0420029,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420030-00,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,24,0,70,1079,0,1075,0,1500,0,,GAS012,HIOS,,500,49046GA0420030,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420030-01,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,25,0,70,1079,0,1075,0,1500,0,,GAS012,HIOS,,500,49046GA0420030,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420031-00,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,26,0,70,1079,0,1075,0,1500,0,,GAS013,HIOS,,500,49046GA0420031,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420031-01,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,27,0,70,1079,0,1075,0,1500,0,,GAS013,HIOS,,500,49046GA0420031,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420032-00,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,28,0,70,1079,0,1075,0,1500,0,,GAS014,HIOS,,500,49046GA0420032,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420032-01,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,29,0,70,1079,0,1075,0,1500,0,,GAS014,HIOS,,500,49046GA0420032,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420033-00,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,30,0,70,1079,0,1075,0,1500,0,,GAS015,HIOS,,500,49046GA0420033,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420033-01,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,31,0,70,1079,0,1075,0,1500,0,,GAS015,HIOS,,500,49046GA0420033,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420034-00,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,32,0,70,1079,0,1075,0,1500,0,,GAS016,HIOS,,500,49046GA0420034,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420034-01,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,33,0,70,1079,0,1075,0,1500,0,,GAS016,HIOS,,500,49046GA0420034,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver Off Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420035-00,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,34,0,70,1079,0,1075,0,1500,0,,GAS017,HIOS,,500,49046GA0420035,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,3,2,2016,Standard Silver On Exchange Plan,Allows Adult and Child-Only,,No,,,,,,$1000 per group,$500 per person,500,0.3,,$1000 per group,$500 per person,500,,,,,,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,No,"Asthma, Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Low Back Pain, Pain Management, Pregnancy, Weight Loss Programs",,,,1,GAF032,https://www.bcbsga.com/GASelectdrugtier4,49046GA042,,No,,8/25/2015 5:06,,0,,No,Existing,No,No,0.7032,49046,49046,,,,,,$9000 per group,$4500 per person,4500,0.3,,$3000 per group,$1500 per person,1500,,,,,,,$6000 per group,$3000 per person,3000,,,,,,,,,,,,,SHOP (Small Group),No,Yes,Silver,No,No,GAN002,Yes,Urgent/Emergent Coverage Only,Yes,Follows OON Coverage,http://sgplans.bcbsga.com/brochure/,1/1/2016 0:00,12/31/2016 0:00,49046GA0420035-01,,BCBSHP Silver Pathway X Enhanced POS 1500 30  5500 Plus,POS,Both,35,0,70,1079,0,1075,0,1500,0,,GAS017,HIOS,,500,49046GA0420035,GA,GA,,$33000 per group,$16500 per person,16500,,,,,,,,,,,,,,,,,,,,$11000 per group,$5500 per person,5500,,,,,,$22000 per group,$11000 per person,11000,58-1638390,,http://www.sbc.anthem.com/dps/CCD1ZT5,Yes,16,Yes,,
1,0,0,1,2016,73% AV Level Silver Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Asthma, Heart Disease, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy",,,1,1,GAF004,http://www.cigna.com/ifp-drug-list,50491GA002,7730182962,,,10/18/2015 12:35,0,0,,No,Existing,No,No,0.7277,50491,50491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,Yes,GAN001,Yes,Emergency Only,Yes,All Services,http://www.cigna.com/individuals-families/2016-plans/sob/georgia/health-flex-2000-250,1/1/2016 0:00,12/31/2016 0:00,50491GA0020004-04,,Cigna Health Flex 2000,PPO,Both,19,0,800,140,280,1630,80,1800,30,,GAS001,HIOS,,,50491GA0020004,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,per group not applicable,per person not applicable,Not Applicable,0.3,,$3600 per group,$1800 per person,1800,,,,,,,$25000 per group,$12500 per person,12500,,$10800 per group,$5400 per person,5400,,,,,,$50000 per group,$25000 per person,25000,59-1031071,https://ssoprod.healthplan.com/sp/ACS.saml2,http://www.cigna.com/individuals-families/2016-plans/sbc/georgia/health-flex-2000-250,Yes,8,No,,
1,0,0,7,2016,73% AV Level Silver Plan,Allows Adult and Child-Only,,No,,,,,,per group not applicable,per person not applicable,Not Applicable,0.5,,$0 per group,$0 per person,0,0.5,,$0 per group,$0 per person,0,,$0 per group,$0 per person,0.0000,,,,,,,,,,,,,No,"Asthma, Heart Disease, Diabetes, Pregnancy",,,1,1,GAF006,http://www.humana.com/2016-Rx5-Plus,93332GA072,,,,8/27/2015 11:14,0,0,,No,Existing,Yes,No,0.7287,93332,93332,,,,,,per group not applicable,per person not applicable,Not Applicable,0.2,,$6500 per group,$3250 per person,3250,0.2,,$6500 per group,$3250 per person,3250,,$15200 per group,$7600 per person,7600,,,,,,,,,,,,,Individual,No,Yes,Silver,Yes,Yes,GAN006,Yes,Out of Country Coverage is covered for any expense incurred for services received outside of the United States as required by law for emergency care services.,Yes,Out of Service Area Coverage is covered for any covered expense incurred for services received outside of the service area as required by law for emergency care services or an approved referral is on file.,http://apps.humana.com/marketing/documents.asp?file=2622893,1/1/2016 0:00,,93332GA0720004-04,,Humana Silver 3800/National POS - OpenAccess,POS,Both,8,120,220,3250,80,380,20,3250,150,0.03,GAS006,HIOS,,,93332GA0720004,GA,GA,,per group not applicable,per person not applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,$9500 per group,$4750 per person,4750,,$9500 per group,$4750 per person,4750,,$50400 per group,$25200 per person,25200,58-2209549,https://www.humana.com/mvc/HumanaOne/OHBPWelcome/FederalExchangeLandingPage,http://apps.humana.com/marketing/documents.asp?file=2604992,Yes,14,No,,
1,0,0,1,2016,73% AV Level Silver Plan,Allows Adult and Child-Only,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Asthma,,,0.997762804,1,GAF021,http://www.alliantplans.com,83761GA004,,,,9/24/2015 4:04,0,0,,No,Existing,No,No,,83761,83761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Individual,Yes,Yes,Silver,No,No,GAN001,Yes,Emergency only,Yes,In-Network Providers available in counties outside th service Area. Verify participating providers at AHPAssist.com,http://www.AlliantPlans.com,1/1/2016 0:00,12/31/2016 0:00,83761GA0040017-04,,SoloCare - 0040017,PPO,Both,37,200,260,3900,80,400,60,3900,150,,GAS001,HIOS,,,83761GA0040017,GA,GA,,$46900 per group,$23450 per person,23450,,$37800 per group,$18900 per person,18900,0,,$7800 per group,$3900 per person,3900,,,,,,,$30000 per group,$15000 per person,15000,,$10900 per group,$5450 per person,5450,,,,,,$36000 per group,$18000 per person,18000,58-2335921,http://www.AHPAssist.com,http://www.AlliantPlans.com,No,5,No,,
